Typ gracza,Pieniądze na wstępie,Lekkomyślność,Rozrzutność,Minimalna oczekiwana ręka,Wynik_pieniężny_gra_1,Wynik_pieniężny_gra_2,Wynik_pieniężny_gra_3,Wynik_pieniężny_gra_4,Wynik_pieniężny_gra_5,Wynik_pieniężny_gra_6,Wynik_pieniężny_gra_7,Wynik_pieniężny_gra_8,Wynik_pieniężny_gra_9,Wynik_pieniężny_gra_10
PatientPlayer,7500,0.5,0.9,Four-of-a-Kind,4125,1600,1550,1500,1450,1400,999,949,899,849
PatientPlayer,7500,0.5,0.9,Four-of-a-Kind,2990,2499,2449,2399,2349,2299,2249,2199,2149,2099
PatientPlayer,7500,0.5,0.9,Straight flush,3999,2101,2051,2001,1550,1136,822,772,722,672
PatientPlayer,7500,0.5,0.9,Straight flush,5183,19878,17442,5488,5438,5388,5338,448,398,348
PatientPlayer,7500,0.5,0.9,Straight flush,19075,45981,49911,27020,36713,27683,9911,2803,2753,2669
PatientPlayer,7500,0.9,0.1,High card,3999,3949,1320,276,226,176,126,76,26,26
PatientPlayer,7500,0.9,0.1,High card,3999,49,49,49,49,49,0,0,0,0
PatientPlayer,7500,0.9,0.1,High card,4125,11670,28024,35792,45164,48003,43224,52882,48387,42795
PatientPlayer,7500,0.9,0.1,One pair,15425,26186,24014,38087,46118,42011,47443,50459,53279,55325
PatientPlayer,7500,0.9,0.1,One pair,12694,5078,2012,1962,1912,1862,1812,1762,1712,1662
PatientPlayer,7500,0.9,0.1,One pair,2975,2925,2875,2825,2775,2725,2675,2625,2575,2525
PatientPlayer,7500,0.9,0.1,Two pair,3999,875,825,775,725,675,625,575,525,475
PatientPlayer,7500,0.9,0.1,Two pair,2965,2915,2865,2815,2765,2715,2665,2615,2565,2515
PatientPlayer,7500,0.9,0.1,Two pair,12121,34516,45159,49168,52737,53946,56649,57607,57970,58526
PatientPlayer,7500,0.9,0.1,Three-of-a-Kind,3000,2950,2900,2850,2800,2750,2700,2650,2600,2550
PatientPlayer,7500,0.9,0.1,Three-of-a-Kind,18215,44953,52518,54095,55316,55941,56491,57563,58138,58957
PatientPlayer,7500,0.9,0.1,Three-of-a-Kind,4062,4012,3962,1350,1300,574,524,474,424,374
PatientPlayer,7500,0.9,0.1,Straight,4062,1143,1093,1043,993,943,893,843,84,34
PatientPlayer,7500,0.9,0.1,Straight,2950,2900,2850,2800,2750,2700,2650,2600,1675,1625
PatientPlayer,7500,0.9,0.1,Straight,2950,2900,2850,2800,2750,2700,2650,2600,2550,2500
PatientPlayer,7500,0.9,0.1,Flush,22796,32567,39287,37823,43167,48612,52912,55886,56586,57401
PatientPlayer,7500,0.9,0.1,Flush,2950,2900,2850,2800,2750,2700,2650,2600,2550,2500
PatientPlayer,7500,0.9,0.1,Flush,4065,232,182,132,82,32,32,32,32,32
PatientPlayer,7500,0.9,0.1,Full house,17880,15021,8784,3572,3522,3472,553,503,204,154
PatientPlayer,7500,0.9,0.1,Full house,2975,2925,2875,2825,2775,2725,2675,2625,2575,2525
PatientPlayer,7500,0.9,0.1,Full house,22175,19307,35987,45603,41103,34038,41124,51675,48924,52101
PatientPlayer,7500,0.9,0.1,Four-of-a-Kind,4065,2453,663,613,563,513,463,413,363,158
PatientPlayer,7500,0.9,0.1,Four-of-a-Kind,3000,1150,1100,1050,1000,950,900,850,800,750
PatientPlayer,7500,0.9,0.1,Four-of-a-Kind,4125,792,742,692,642,592,542,492,442,392
PatientPlayer,7500,0.9,0.1,Straight flush,16735,13816,13766,26521,39751,46409,50137,50699,50767,53050
PatientPlayer,7500,0.9,0.1,Straight flush,16600,27598,41018,44775,43623,49753,51984,54901,56101,57559
PatientPlayer,7500,0.9,0.1,Straight flush,2990,2940,1415,1365,1315,1265,1215,1165,1115,1065
PatientPlayer,7500,0.9,0.5,High card,4005,52,2,0,0,0,0,0,0,0
PatientPlayer,7500,0.9,0.5,High card,22473,33320,0,0,0,0,0,0,0,0
PatientPlayer,7500,0.9,0.5,High card,22523,28450,38252,46126,51901,53281,54483,57283,57917,0
PatientPlayer,7500,0.9,0.5,One pair,3999,205,155,105,55,30,30,30,5,5
PatientPlayer,7500,0.9,0.5,One pair,22460,44596,48931,52172,0,0,0,0,0,0
PatientPlayer,7500,0.9,0.5,One pair,3999,15978,34738,42724,49592,53232,55513,57618,58896,59273
PatientPlayer,7500,0.9,0.5,Two pair,4125,975,925,875,825,775,725,545,495,445
PatientPlayer,7500,0.9,0.5,Two pair,19225,45907,50227,52351,0,0,0,0,0,0
PatientPlayer,7500,0.9,0.5,Two pair,4065,314,264,214,164,114,64,14,0,0
PatientPlayer,7500,0.9,0.5,Three-of-a-Kind,5210,2017,1967,1917,1867,1817,1767,1717,1100,554
PatientPlayer,7500,0.9,0.5,Three-of-a-Kind,3000,1180,1130,1080,1030,980,930,880,830,780
PatientPlayer,7500,0.9,0.5,Three-of-a-Kind,3939,864,814,764,714,664,614,564,514,464
PatientPlayer,7500,0.9,0.5,Straight,21100,40025,47372,52500,54795,56729,57853,58642,59204,59472
PatientPlayer,7500,0.9,0.5,Straight,20387,46900,51542,53102,54302,55256,0,0,0,0
PatientPlayer,7500,0.9,0.5,Straight,3000,2950,2900,2850,2800,2750,2700,2650,2600,2550
PatientPlayer,7500,0.9,0.5,Flush,3999,241,191,141,91,41,41,41,16,16
PatientPlayer,7500,0.9,0.5,Flush,17725,44420,49708,52663,54727,56460,57583,58488,59032,59507
PatientPlayer,7500,0.9,0.5,Flush,4125,4075,1147,1097,1047,997,947,897,847,797
PatientPlayer,7500,0.9,0.5,Full house,3999,416,366,316,266,216,166,116,66,16
PatientPlayer,7500,0.9,0.5,Full house,4125,300,250,200,150,100,50,0,0,0
PatientPlayer,7500,0.9,0.5,Full house,3000,1200,1150,1100,1050,1000,950,900,850,154
PatientPlayer,7500,0.9,0.5,Four-of-a-Kind,23555,20696,34078,44428,54318,56756,57720,58245,58636,59069
PatientPlayer,7500,0.9,0.5,Four-of-a-Kind,19950,46695,50610,49836,53826,55961,56505,57698,58073,58668
PatientPlayer,7500,0.9,0.5,Four-of-a-Kind,3000,2950,2900,2850,2800,2750,2700,2650,2600,2550
PatientPlayer,7500,0.9,0.5,Straight flush,20387,17549,33731,39342,45156,48517,45139,48613,51288,55025
PatientPlayer,7500,0.9,0.5,Straight flush,3942,866,816,766,716,666,616,566,516,466
PatientPlayer,7500,0.9,0.5,Straight flush,4002,1104,1054,1004,266,216,166,116,66,16
PatientPlayer,7500,0.9,0.9,High card,4002,742,692,642,592,542,492,442,392,342
PatientPlayer,7500,0.9,0.9,High card,4062,1593,1543,1493,1443,1393,1343,1293,1243,698
PatientPlayer,7500,0.9,0.9,High card,4125,1137,1087,1037,987,937,887,837,787,737
PatientPlayer,7500,0.9,0.9,One pair,2975,2925,2875,2825,2775,2725,2675,2625,2575,2525
PatientPlayer,7500,0.9,0.9,One pair,4002,9195,7155,7105,3551,3501,3451,2559,1801,1751
PatientPlayer,7500,0.9,0.9,One pair,20000,30745,48904,0,0,0,0,0,0,0
PatientPlayer,7500,0.9,0.9,Two pair,5210,2216,2166,2116,54,4,0,0,0,0
PatientPlayer,7500,0.9,0.9,Two pair,19050,16065,14112,30217,40371,48045,51325,54495,58298,58959
PatientPlayer,7500,0.9,0.9,Two pair,2930,1142,1092,1042,992,942,892,842,792,742
PatientPlayer,7500,0.9,0.9,Three-of-a-Kind,3000,2950,2900,2850,2800,2750,2700,2650,2600,2550
PatientPlayer,7500,0.9,0.9,Three-of-a-Kind,2950,1150,1100,1050,1000,950,900,850,800,750
PatientPlayer,7500,0.9,0.9,Three-of-a-Kind,4062,180,130,80,30,30,30,30,30,0
PatientPlayer,7500,0.9,0.9,Straight,4065,156,106,56,6,6,0,0,0,0
PatientPlayer,7500,0.9,0.9,Straight,19950,16959,34222,44028,53265,54739,56575,57350,58046,58700
PatientPlayer,7500,0.9,0.9,Straight,3000,2950,2900,165,115,65,15,15,0,0
PatientPlayer,7500,0.9,0.9,Flush,21100,18184,15787,31578,37925,41150,47865,51672,55724,0
PatientPlayer,7500,0.9,0.9,Flush,20170,17311,35219,42168,48027,50638,52691,53740,55467,57141
PatientPlayer,7500,0.9,0.9,Flush,4065,1576,1526,1476,1426,1376,1326,1276,1226,1176
PatientPlayer,7500,0.9,0.9,Full house,9400,5107,356,306,256,206,75,25,25,25
PatientPlayer,7500,0.9,0.9,Full house,3999,62,12,0,0,0,0,0,0,0
PatientPlayer,7500,0.9,0.9,Full house,5160,2077,2027,1897,1847,1797,1747,1697,1647,1597
PatientPlayer,7500,0.9,0.9,Four-of-a-Kind,3999,2411,2361,1885,1835,1785,1262,996,946,757
PatientPlayer,7500,0.9,0.9,Four-of-a-Kind,3000,2950,2900,2575,2525,2475,2425,2375,7456,7406
PatientPlayer,7500,0.9,0.9,Four-of-a-Kind,4062,1022,972,922,872,822,772,722,672,556
PatientPlayer,7500,0.9,0.9,Straight flush,4125,4075,4025,80,30,30,0,0,0,0
PatientPlayer,7500,0.9,0.9,Straight flush,2990,2940,1365,1315,1265,1215,1165,1115,1065,463
PatientPlayer,7500,0.9,0.9,Straight flush,22771,32000,47143,50401,54638,56453,57447,58534,59084,59365
PatientPlayer,10000,0.1,0.1,High card,5500,575,525,475,425,375,325,275,225,175
PatientPlayer,10000,0.1,0.1,High card,5437,964,914,864,814,764,714,664,614,564
PatientPlayer,10000,0.1,0.1,High card,5374,5324,5274,5224,5174,5124,5074,5024,4974,4924
PatientPlayer,10000,0.1,0.1,One pair,5500,5450,886,836,786,736,686,636,586,536
PatientPlayer,10000,0.1,0.1,One pair,5437,345,295,245,195,145,95,45,45,45
PatientPlayer,10000,0.1,0.1,One pair,25275,22291,31630,47913,58274,69880,73304,74940,76822,78220
PatientPlayer,10000,0.1,0.1,Two pair,26550,62300,66623,65357,74060,76763,78001,78738,79133,79385
PatientPlayer,10000,0.1,0.1,Two pair,3975,3925,3875,3019,2969,2919,2869,2819,2769,2719
PatientPlayer,10000,0.1,0.1,Two pair,4000,1600,1550,1500,1450,1400,1350,1300,1250,1200
PatientPlayer,10000,0.1,0.1,Three-of-a-Kind,3940,3890,3840,3790,3740,3690,3640,3590,3540,3490
PatientPlayer,10000,0.1,0.1,Three-of-a-Kind,5500,350,300,250,200,150,100,50,0,0
PatientPlayer,10000,0.1,0.1,Three-of-a-Kind,29848,27712,25051,7319,3097,3047,2997,2947,2897,2847
PatientPlayer,10000,0.1,0.1,Straight,6910,2207,2157,2107,2057,2007,1957,1907,1857,1807
PatientPlayer,10000,0.1,0.1,Straight,6975,3385,915,865,60,10,10,10,10,10
PatientPlayer,10000,0.1,0.1,Straight,6950,2750,1045,815,643,536,427,377,327,277
PatientPlayer,10000,0.1,0.1,Flush,22411,9964,7384,5973,5923,5803,5753,5703,5653,5603
PatientPlayer,10000,0.1,0.1,Flush,6960,2930,2880,2830,2780,1190,1140,1090,1040,990
PatientPlayer,10000,0.1,0.1,Flush,7000,1880,1830,1780,1730,1680,1630,1580,1530,1480
PatientPlayer,10000,0.1,0.1,Full house,6918,18400,50202,45909,30320,43364,33684,20971,4284,4234
PatientPlayer,10000,0.1,0.1,Full house,6975,3407,2636,2586,2536,1920,1519,305,255,205
PatientPlayer,10000,0.1,0.1,Full house,3975,1530,1480,1430,1380,1330,1280,1230,1180,1130
PatientPlayer,10000,0.1,0.1,Four-of-a-Kind,6960,2033,1983,1933,1883,1833,1783,1733,1683,1633
PatientPlayer,10000,0.1,0.1,Four-of-a-Kind,6916,4800,1062,1012,962,275,225,175,125,75
PatientPlayer,10000,0.1,0.1,Four-of-a-Kind,27012,24938,18773,8332,7268,3710,3360,3062,3012,2962
PatientPlayer,10000,0.1,0.1,Straight flush,6950,3362,874,824,774,724,674,624,574,524
PatientPlayer,10000,0.1,0.1,Straight flush,14137,11987,3970,3920,3870,321,271,221,171,121
PatientPlayer,10000,0.1,0.1,Straight flush,3980,3930,3880,3830,3780,3730,3051,1071,655,605
PatientPlayer,10000,0.1,0.5,High card,5377,1281,1231,1181,1131,1081,1031,981,931,881
PatientPlayer,10000,0.1,0.5,High card,3990,3940,3890,3840,3790,3740,3690,3640,3590,3540
PatientPlayer,10000,0.1,0.5,High card,5374,604,554,504,454,404,354,304,254,204
PatientPlayer,10000,0.1,0.5,One pair,5500,2150,2100,2050,2000,1950,1900,1850,1273,824
PatientPlayer,10000,0.1,0.5,One pair,24003,38484,36300,42052,48547,62736,67993,72819,76066,77621
PatientPlayer,10000,0.1,0.5,One pair,24313,54808,63668,70198,73983,75336,77556,78016,79009,79384
PatientPlayer,10000,0.1,0.5,Two pair,5500,2885,2835,2785,2735,2685,2635,2585,2535,2485
PatientPlayer,10000,0.1,0.5,Two pair,4000,3950,3900,3850,3800,3750,3700,3650,3600,3550
PatientPlayer,10000,0.1,0.5,Two pair,22436,57979,65152,69776,76619,77251,78024,78609,78459,78075
PatientPlayer,10000,0.1,0.5,Three-of-a-Kind,6958,4366,1131,1081,1031,981,931,881,831,781
PatientPlayer,10000,0.1,0.5,Three-of-a-Kind,6975,4849,1563,1513,1463,1413,1363,1313,1263,1213
PatientPlayer,10000,0.1,0.5,Three-of-a-Kind,3975,1550,1500,1450,1400,1350,1300,1250,1200,1150
PatientPlayer,10000,0.1,0.5,Straight,7000,1850,1800,1750,1700,1650,607,557,215,165
PatientPlayer,10000,0.1,0.5,Straight,7000,1872,1822,1772,1722,1672,1622,1572,1522,1472
PatientPlayer,10000,0.1,0.5,Straight,22125,35120,31901,26015,40612,28612,15446,6764,6714,6664
PatientPlayer,10000,0.1,0.5,Flush,7000,2750,2700,2650,2600,2550,2500,2450,2400,2350
PatientPlayer,10000,0.1,0.5,Flush,7000,2800,2750,2700,2650,2600,2550,2500,2450,2400
PatientPlayer,10000,0.1,0.5,Flush,7000,6950,2165,2115,2065,2015,1965,1915,1865,1815
PatientPlayer,10000,0.1,0.5,Full house,6876,4321,4271,4221,913,863,813,573,523,473
PatientPlayer,10000,0.1,0.5,Full house,7000,2754,2704,2654,2604,2554,2504,2454,2404,2354
PatientPlayer,10000,0.1,0.5,Full house,6935,1387,1337,1287,1237,1187,276,226,176,126
PatientPlayer,10000,0.1,0.5,Four-of-a-Kind,6910,2841,2791,2741,2691,2641,2591,2541,2491,2441
PatientPlayer,10000,0.1,0.5,Four-of-a-Kind,6958,41179,37858,50444,46925,43874,47500,38278,48688,57353
PatientPlayer,10000,0.1,0.5,Four-of-a-Kind,6910,2638,2588,2538,2488,2438,2388,2338,2288,2238
PatientPlayer,10000,0.1,0.5,Straight flush,6950,2730,2680,2630,2580,2530,2480,2430,2380,1712
PatientPlayer,10000,0.1,0.5,Straight flush,6826,6776,1308,1258,1208,1158,1108,1058,1008,958
PatientPlayer,10000,0.1,0.5,Straight flush,5500,5450,1003,953,903,853,803,753,703,653
PatientPlayer,10000,0.1,0.9,High card,4000,3950,3900,3850,3800,1223,1173,1123,1073,1023
PatientPlayer,10000,0.1,0.9,High card,5437,740,690,640,590,540,490,440,390,340
PatientPlayer,10000,0.1,0.9,High card,3975,1525,1475,1425,1375,1325,1275,1225,1175,1125
PatientPlayer,10000,0.1,0.9,One pair,3975,3925,3875,3825,3775,3725,3675,3625,3575,3525
PatientPlayer,10000,0.1,0.9,One pair,6975,23625,53835,61104,67249,70904,75385,76834,75988,76572
PatientPlayer,10000,0.1,0.9,One pair,3975,3925,3875,3825,3775,3725,3675,3625,3575,3525
PatientPlayer,10000,0.1,0.9,Two pair,6916,2395,2345,2295,2245,2195,2145,2095,2045,1995
PatientPlayer,10000,0.1,0.9,Two pair,5380,849,799,749,699,649,599,549,499,449
PatientPlayer,10000,0.1,0.9,Two pair,5440,5390,470,420,370,320,270,220,170,120
PatientPlayer,10000,0.1,0.9,Three-of-a-Kind,6910,18622,15388,7988,940,890,840,790,691,622
PatientPlayer,10000,0.1,0.9,Three-of-a-Kind,6960,2257,2207,2157,2107,2057,2007,1821,1771,1721
PatientPlayer,10000,0.1,0.9,Three-of-a-Kind,6920,1284,1234,1184,1134,1084,1034,984,934,884
PatientPlayer,10000,0.1,0.9,Straight,6918,4766,4716,4666,662,612,562,512,462,412
PatientPlayer,10000,0.1,0.9,Straight,22235,18419,10120,1624,1203,1153,95,45,45,45
PatientPlayer,10000,0.1,0.9,Straight,4000,3950,3900,3850,3800,3750,3700,3650,3600,3550
PatientPlayer,10000,0.1,0.9,Flush,4000,3950,3900,3850,3800,3750,3700,404,354,304
PatientPlayer,10000,0.1,0.9,Flush,4000,1600,1550,1500,1450,1400,1350,1300,1250,1200
PatientPlayer,10000,0.1,0.9,Flush,6958,4366,4316,4266,4216,4166,4116,4066,812,762
PatientPlayer,10000,0.1,0.9,Full house,3955,3905,3855,3805,3755,3705,3655,3605,3555,3505
PatientPlayer,10000,0.1,0.9,Full house,7000,1850,1800,1750,1700,1650,1600,1550,1500,1450
PatientPlayer,10000,0.1,0.9,Full house,6866,2117,2067,2017,622,572,522,472,422,372
PatientPlayer,10000,0.1,0.9,Four-of-a-Kind,6910,1848,1798,1748,1698,1648,1598,1548,1498,1448
PatientPlayer,10000,0.1,0.9,Four-of-a-Kind,7000,2293,2243,2193,2143,2093,2043,1993,1943,1893
PatientPlayer,10000,0.1,0.9,Four-of-a-Kind,5314,2739,2689,2639,2589,2539,1527,1477,1427,1377
PatientPlayer,10000,0.1,0.9,Straight flush,6935,4282,4232,4182,4132,4082,4032,3982,3932,3882
PatientPlayer,10000,0.1,0.9,Straight flush,6975,2765,2715,2665,1455,1405,712,123,73,23
PatientPlayer,10000,0.1,0.9,Straight flush,3950,3900,3850,3800,3750,3700,3650,3600,3550,3500
PatientPlayer,10000,0.5,0.1,High card,3980,1592,1542,1492,1442,1392,668,618,568,518
PatientPlayer,10000,0.5,0.1,High card,5500,1330,1280,1230,1180,264,214,164,114,64
PatientPlayer,10000,0.5,0.1,High card,23625,20349,32430,43795,55749,62554,68124,70903,74952,77766
PatientPlayer,10000,0.5,0.1,One pair,25125,55895,64187,71878,69889,75295,76590,77193,77950,78415
PatientPlayer,10000,0.5,0.1,One pair,23575,19690,43280,51701,66206,70320,74354,75654,78241,78741
PatientPlayer,10000,0.5,0.1,One pair,5374,2255,2205,2155,2105,2055,2005,1955,1905,1855
PatientPlayer,10000,0.5,0.1,Two pair,5500,1457,1407,1357,1307,1257,1207,1157,380,330
PatientPlayer,10000,0.5,0.1,Two pair,5374,1323,1273,1223,1173,1123,1073,1023,973,923
PatientPlayer,10000,0.5,0.1,Two pair,3980,3930,3880,3830,3780,3730,3680,3630,3580,3530
PatientPlayer,10000,0.5,0.1,Three-of-a-Kind,7000,1854,1804,1754,1704,1654,401,351,301,251
PatientPlayer,10000,0.5,0.1,Three-of-a-Kind,7000,3418,416,366,316,266,216,166,116,66
PatientPlayer,10000,0.5,0.1,Three-of-a-Kind,5440,2854,2804,2754,2704,2654,2604,2554,2504,2454
PatientPlayer,10000,0.5,0.1,Straight,6891,1567,1517,1467,1417,1367,1317,1267,1217,1167
PatientPlayer,10000,0.5,0.1,Straight,5500,1300,1250,1200,1150,1100,223,173,123,73
PatientPlayer,10000,0.5,0.1,Straight,5440,5390,953,903,853,803,753,703,653,603
PatientPlayer,10000,0.5,0.1,Flush,4000,1600,1550,1500,1450,1400,1350,1300,1250,1200
PatientPlayer,10000,0.5,0.1,Flush,6935,1776,1726,1676,1626,1576,1526,1476,1426,1376
PatientPlayer,10000,0.5,0.1,Flush,19892,30357,54511,49799,43442,61401,62774,67069,71772,73886
PatientPlayer,10000,0.5,0.1,Full house,6935,3124,3074,3024,2974,2924,2874,1631,1581,1531
PatientPlayer,10000,0.5,0.1,Full house,5500,839,789,739,689,639,589,539,489,439
PatientPlayer,10000,0.5,0.1,Full house,5500,2200,2150,2100,2050,2000,1950,1900,1850,1800
PatientPlayer,10000,0.5,0.1,Four-of-a-Kind,16787,6715,2520,2470,1296,276,226,176,126,76
PatientPlayer,10000,0.5,0.1,Four-of-a-Kind,32500,62115,66827,65765,69551,73010,75293,74621,76880,77837
PatientPlayer,10000,0.5,0.1,Four-of-a-Kind,5500,397,347,297,247,197,147,97,47,47
PatientPlayer,10000,0.5,0.1,Straight flush,6895,2693,2643,2593,2543,2493,2443,2393,2343,2293
PatientPlayer,10000,0.5,0.1,Straight flush,5440,944,894,844,794,744,694,644,594,544
PatientPlayer,10000,0.5,0.1,Straight flush,30046,27470,43954,41026,56447,51364,38888,49089,41432,51607
PatientPlayer,10000,0.5,0.5,High card,5500,1047,997,947,897,847,797,747,697,647
PatientPlayer,10000,0.5,0.5,High card,3975,3925,3875,3825,3775,3725,3675,3625,3575,3525
PatientPlayer,10000,0.5,0.5,High card,25470,58897,64897,69587,75478,76333,77289,77814,78568,78986
PatientPlayer,10000,0.5,0.5,One pair,5500,1510,1460,1410,1360,1310,1260,1210,1160,1110
PatientPlayer,10000,0.5,0.5,One pair,26625,40587,55209,0,0,0,0,0,0,0
PatientPlayer,10000,0.5,0.5,One pair,27037,62395,0,0,0,0,0,0,0,0
PatientPlayer,10000,0.5,0.5,Two pair,4000,3950,3900,2166,2116,2066,2016,1916,1816,1716
PatientPlayer,10000,0.5,0.5,Two pair,5437,1641,1591,1541,1491,1441,703,653,603,553
PatientPlayer,10000,0.5,0.5,Two pair,5500,340,290,240,190,140,90,40,40,40
PatientPlayer,10000,0.5,0.5,Three-of-a-Kind,6891,5603,5553,4100,4050,4000,2838,2788,2738,2688
PatientPlayer,10000,0.5,0.5,Three-of-a-Kind,4000,3950,3900,3850,3800,3750,3700,3650,3600,3550
PatientPlayer,10000,0.5,0.5,Three-of-a-Kind,5440,5390,1841,1791,593,543,493,443,393,343
PatientPlayer,10000,0.5,0.5,Straight,3980,3930,3880,3830,3780,3730,3680,3630,3580,3530
PatientPlayer,10000,0.5,0.5,Straight,5500,1072,1022,972,922,872,822,772,722,672
PatientPlayer,10000,0.5,0.5,Straight,5374,280,230,180,130,80,30,30,30,30
PatientPlayer,10000,0.5,0.5,Flush,6950,2750,224,174,124,74,24,0,0,0
PatientPlayer,10000,0.5,0.5,Flush,5500,5450,1728,1678,1628,1578,1528,1478,1428,1378
PatientPlayer,10000,0.5,0.5,Flush,13056,20879,14276,2326,1448,1398,1348,1298,1248,1198
PatientPlayer,10000,0.5,0.5,Full house,4000,3950,3900,3850,3800,3750,3700,3650,3600,3550
PatientPlayer,10000,0.5,0.5,Full house,5317,5267,5217,629,579,529,479,429,379,329
PatientPlayer,10000,0.5,0.5,Full house,5374,806,756,706,656,606,556,506,456,406
PatientPlayer,10000,0.5,0.5,Four-of-a-Kind,6935,4349,949,899,849,799,749,699,649,599
PatientPlayer,10000,0.5,0.5,Four-of-a-Kind,6950,6900,6850,1816,1766,1716,1666,1616,1566,1516
PatientPlayer,10000,0.5,0.5,Four-of-a-Kind,6935,3056,3006,2956,2906,2856,2806,2756,2706,2656
PatientPlayer,10000,0.5,0.5,Straight flush,5500,1064,1014,964,262,212,162,112,62,12
PatientPlayer,10000,0.5,0.5,Straight flush,6866,6816,6766,770,720,670,620,570,520,470
PatientPlayer,10000,0.5,0.5,Straight flush,7000,3199,3149,3099,880,830,780,730,680,630
PatientPlayer,10000,0.5,0.9,High card,32825,62027,67783,0,0,0,0,0,0,0
PatientPlayer,10000,0.5,0.9,High card,28819,66114,67463,71048,72657,74856,0,0,0,0
PatientPlayer,10000,0.5,0.9,High card,25285,36824,66932,71098,74069,75375,76336,0,0,0
PatientPlayer,10000,0.5,0.9,One pair,3975,3925,3875,3825,3775,3725,3675,3625,3575,3525
PatientPlayer,10000,0.5,0.9,One pair,5500,5450,2713,2663,2613,2563,2513,2463,2413,2363
PatientPlayer,10000,0.5,0.9,One pair,4000,3950,3900,3850,3800,3750,3700,3650,3600,2526
PatientPlayer,10000,0.5,0.9,Two pair,6975,2725,2675,2625,2575,2525,2475,2425,2375,2325
PatientPlayer,10000,0.5,0.9,Two pair,31330,43134,53167,59405,0,0,0,0,0,0
PatientPlayer,10000,0.5,0.9,Two pair,3975,3925,3875,3825,3775,3725,3675,2331,2281,2231
PatientPlayer,10000,0.5,0.9,Three-of-a-Kind,27037,23173,48673,57460,30835,40149,56169,62574,66206,69862
PatientPlayer,10000,0.5,0.9,Three-of-a-Kind,4000,3950,3900,3850,3800,3750,3700,3650,3600,3550
PatientPlayer,10000,0.5,0.9,Three-of-a-Kind,18518,31071,55671,63738,67722,71444,73432,76306,77747,78406
PatientPlayer,10000,0.5,0.9,Straight,6975,3207,3157,1841,1791,883,833,783,733,683
PatientPlayer,10000,0.5,0.9,Straight,25335,42363,51358,27224,16910,9978,1167,1117,618,568
PatientPlayer,10000,0.5,0.9,Straight,6958,2717,2667,2617,2567,2517,2467,2417,2367,2317
PatientPlayer,10000,0.5,0.9,Flush,5437,2895,2845,1887,1837,1787,1737,1687,1637,1587
PatientPlayer,10000,0.5,0.9,Flush,5500,847,797,747,697,647,597,547,497,447
PatientPlayer,10000,0.5,0.9,Flush,5437,2125,2075,2025,1756,1570,1412,873,799,749
PatientPlayer,10000,0.5,0.9,Full house,5500,3366,3316,3266,3216,2738,2243,2193,1949,1699
PatientPlayer,10000,0.5,0.9,Full house,5500,380,330,280,230,180,130,80,30,30
PatientPlayer,10000,0.5,0.9,Full house,19905,13910,2860,2810,2760,2710,2660,2610,2560,2510
PatientPlayer,10000,0.5,0.9,Four-of-a-Kind,11349,8325,5853,1542,1492,1128,1078,1028,978,928
PatientPlayer,10000,0.5,0.9,Four-of-a-Kind,6933,2876,2826,2776,2726,2676,2626,2576,2526,2476
PatientPlayer,10000,0.5,0.9,Four-of-a-Kind,5374,1080,1030,980,69,19,19,19,19,19
PatientPlayer,10000,0.5,0.9,Straight flush,5374,230,180,130,80,30,30,5,5,5
PatientPlayer,10000,0.5,0.9,Straight flush,5500,1075,1025,975,925,539,169,119,69,19
PatientPlayer,10000,0.5,0.9,Straight flush,4000,3950,3900,3850,3800,3750,3700,2807,2757,2707
PatientPlayer,10000,0.9,0.1,High card,4000,3950,3900,3850,3800,3750,3700,3650,3600,3550
PatientPlayer,10000,0.9,0.1,High card,5440,1193,1143,1093,1043,993,943,893,843,793
PatientPlayer,10000,0.9,0.1,High card,4000,3950,3900,3850,3800,3750,3700,3650,3600,3550
PatientPlayer,10000,0.9,0.1,One pair,22496,19496,37865,48272,56124,60540,64296,68864,74516,75597
PatientPlayer,10000,0.9,0.1,One pair,28125,38705,64304,71365,73323,77408,78083,78633,79183,79607
PatientPlayer,10000,0.9,0.1,One pair,29785,26653,10887,5376,5326,5276,5226,5176,5126,5076
PatientPlayer,10000,0.9,0.1,Two pair,5440,976,926,876,826,776,726,676,626,576
PatientPlayer,10000,0.9,0.1,Two pair,6908,1821,1771,1721,1671,1621,1571,1521,1471,1421
PatientPlayer,10000,0.9,0.1,Two pair,5500,5450,5400,680,630,580,530,480,430,380
PatientPlayer,10000,0.9,0.1,Three-of-a-Kind,13516,3316,3266,3216,3166,3116,3066,3016,2966,2916
PatientPlayer,10000,0.9,0.1,Three-of-a-Kind,23575,37675,48980,63674,62096,57836,68635,71951,73890,76967
PatientPlayer,10000,0.9,0.1,Three-of-a-Kind,5440,5390,1720,1670,1620,1570,1520,1470,1420,1370
PatientPlayer,10000,0.9,0.1,Straight,5437,5387,5337,5287,5237,5187,5137,5087,798,748
PatientPlayer,10000,0.9,0.1,Straight,20855,17072,53012,65619,70657,72737,76847,77879,78449,78924
PatientPlayer,10000,0.9,0.1,Straight,28579,24775,17974,8843,8793,991,758,560,510,460
PatientPlayer,10000,0.9,0.1,Flush,27012,62605,65642,69519,72339,74314,76454,77678,78103,78867
PatientPlayer,10000,0.9,0.1,Flush,3980,3930,3880,3830,3780,3730,3680,3630,3580,3530
PatientPlayer,10000,0.9,0.1,Flush,5374,1500,1450,384,334,284,234,184,134,84
